"ID","Sex","BirthYear","Status","Year","Age","Weight","PopSize","Survival","UniqueExtractionID","qPCRPlate","qPCRRow","LowPurity","RTL","DateCollect","DateProc","Condition","Strongyles","Strongyloides","Coccidea","Nematodirus","Trichuris","Capillaria","Monezia","Person","DateCollect_dmy","MonthofCollection"
3033,"F",1994,"Dead",1998,4,19,591,0,4159,88,"F",0,1.99511753497788,"15-Aug-98","25-Aug-98",2,100,NA,600,0,0,0,2,"JGP","1998-08-15",8
3076,"F",1994,"Dead",1998,4,20.9,591,1,2914,82,"H",0,2.03871155622392,"17-Aug-98","28-Aug-98",2,0,NA,900,0,0,0,2,"JGP","1998-08-17",8
3076,"F",1994,"Dead",2002,8,19.800001,335,1,4246,90,"F",0,1.78808740211671,"18-Aug-02","25-Aug-02",2,100,NA,400,0,0,0,2,"JGP","2002-08-18",8
3076,"F",1994,"Dead",2003,9,22.15,494,1,3724,77,"H",0,1.66311473614703,"16-Aug-03","26-Aug-03",4,0,NA,200,0,0,0,2,"BHC","2003-08-16",8
3111,"F",1994,"Dead",1998,4,23.1,591,1,2650,55,"A",0,2.38384261969021,"13-Aug-98","23-Aug-98",2,100,NA,600,0,0,0,2,"JGP","1998-08-13",8
3111,"F",1994,"Dead",1999,5,23.8,325,0,3065,63,"F",0,2.30700716241136,"10-Aug-99","23-Aug-99",2,0,NA,200,0,0,0,2,"JGP","1999-08-10",8
3121,"F",1994,"Dead",1998,4,25.7,591,1,2672,56,"G",0,1.08151081617605,"15-Aug-98","25-Aug-98",2,100,NA,1200,0,0,0,2,"JGP","1998-08-15",8
3121,"F",1994,"Dead",2001,7,25.1,651,0,504,11,"E",0,1.78741447755888,"24-Aug-01","29-Aug-01",2,0,NA,100,0,0,0,2,"BHC","2001-08-24",8
3123,"F",1994,"Dead",1999,5,22.1,325,1,3831,80,"D",0,1.99546660355954,"10-Aug-99","23-Aug-99",5,0,NA,200,0,0,0,2,"JGP","1999-08-10",8
3198,"F",1995,"Dead",2001,6,19.6,651,1,221,5,"G",0,2.28970195013206,"11-Aug-01","23-Aug-01",2.5,0,NA,0,0,0,0,2,"BHC","2001-08-11",8
3198,"F",1995,"Dead",2002,7,18.2,335,1,4286,91,"G",0,1.82809005535557,"13-Aug-02","27-Aug-02",2,100,NA,700,0,0,0,1,"JGP","2002-08-13",8
3201,"F",1995,"Dead",1999,4,27.9,325,1,3463,72,"H",0,1.43397671985319,"18-Aug-99","25-Aug-99",3,0,NA,400,0,0,0,2,"JGP","1999-08-18",8
3201,"F",1995,"Dead",2002,7,23.400002,335,1,2018,42,"B",0,1.5032556503052,"18-Aug-02","27-Aug-02",3,200,NA,0,0,0,0,2,"JGP","2002-08-18",8
3201,"F",1995,"Dead",2003,8,23.35,494,1,2944,61,"D",0,1.41962867419311,"16-Aug-03","27-Aug-03",5,200,NA,0,0,0,0,2,"BHC","2003-08-16",8
3201,"F",1995,"Dead",2004,9,20.8,671,0,1646,35,"D",0,1.39411234838103,"12-Aug-04","24-Aug-04",2,200,NA,400,0,0,0,2,"JGP","2004-08-12",8
3202,"F",1995,"Dead",1999,4,23.8,325,1,3611,75,"F",0,1.11293925218103,"10-Aug-99","23-Aug-99",1.5,0,NA,0,0,0,0,2,"JGP","1999-08-10",8
3202,"F",1995,"Dead",2000,5,25.2,461,1,1621,34,"B",0,1.68177266445248,"10-Aug-00","20-Aug-00",1,0,NA,1000,0,0,0,2,"JGP","2000-08-10",8
3202,"F",1995,"Dead",2001,6,25.7,651,1,678,15,"E",0,1.78339968838944,"14-Aug-01","23-Aug-01",4,0,NA,100,0,0,0,2,"BHC","2001-08-14",8
3202,"F",1995,"Dead",2003,8,27.8,494,1,3163,66,"A",0,1.91713012021955,"25-Aug-03","30-Aug-03",1,0,NA,200,0,0,0,2,"JGP","2003-08-25",8
3203,"F",1995,"Dead",1998,3,20.9,591,1,2482,52,"G",0,1.80891945002568,"13-Aug-98","23-Aug-98",2,200,NA,300,0,0,0,2,"JGP","1998-08-13",8
3203,"F",1995,"Dead",1999,4,22.7,325,1,3364,70,"D",0,1.29022368483416,"10-Aug-99","23-Aug-99",3,100,NA,1800,0,0,0,1,"JGP","1999-08-10",8
3203,"F",1995,"Dead",2000,5,24.2,461,1,1464,31,"D",0,1.17422556923612,"08-Aug-00","19-Aug-00",2,0,NA,300,0,0,0,2,"JGP","2000-08-08",8
3203,"F",1995,"Dead",2001,6,22.6,651,1,557,12,"B",0,1.82622173303361,"23-Aug-01","29-Aug-01",3.5,100,NA,1000,0,0,0,2,"BHC","2001-08-23",8
3203,"F",1995,"Dead",2003,8,25.25,494,1,2935,61,"C",0,1.61768938584882,"25-Aug-03","30-Aug-03",2,0,NA,800,0,0,0,2,"JGP","2003-08-25",8
3209,"F",1995,"Dead",2000,5,24.6,461,1,1211,26,"D",0,1.99641065141372,"10-Aug-00","20-Aug-00",1.5,100,NA,0,0,0,0,2,"JGP","2000-08-10",8
3209,"F",1995,"Dead",2002,7,24.2,335,1,2041,43,"B",0,2.50392619095542,"18-Aug-02","27-Aug-02",2,0,NA,800,0,0,0,2,"JGP","2002-08-18",8
3209,"F",1995,"Dead",2004,9,25.2,671,1,1582,33,"C",0,1.76698835211431,"12-Aug-04","24-Aug-04",2,0,NA,300,0,0,0,2,"JGP","2004-08-12",8
3214,"F",1995,"Dead",1998,3,20.6,591,1,1969,41,"A",0,1.59198129011323,"15-Aug-98","25-Aug-98",2,200,NA,900,0,0,0,2,"JGP","1998-08-15",8
3214,"F",1995,"Dead",2002,7,24.400002,335,1,2828,59,"E",0,1.84208890692538,"18-Aug-02","27-Aug-02",2,200,NA,400,0,0,0,2,"JGP","2002-08-18",8
3224,"F",1995,"Dead",1999,4,20.5,325,1,3136,65,"F",0,1.97960596427517,"10-Aug-99","23-Aug-99",1,100,NA,200,0,0,0,2,"JGP","1999-08-10",8
3224,"F",1995,"Dead",2001,6,20.9,651,0,898,19,"C",0,2.05140959701996,"14-Aug-01","23-Aug-01",3,0,NA,200,0,0,0,2,"BHC","2001-08-14",8
3227,"M",1995,"Dead",1998,3,29.7,591,0,2270,47,"A",0,1.87485291544808,"13-Aug-98","23-Aug-98",2,500,NA,1700,0,0,0,1,"JGP","1998-08-13",8
3236,"F",1995,"Dead",1998,3,17.9,591,1,2596,54,"B",0,1.61392993449288,"15-Aug-98","25-Aug-98",2,100,NA,1600,0,0,0,2,"JGP","1998-08-15",8
3236,"F",1995,"Dead",1999,4,20.8,325,1,3778,78,"F",0,1.68800731275346,"12-Aug-99","24-Aug-99",2,0,NA,0,0,0,0,2,"JGP","1999-08-12",8
3236,"F",1995,"Dead",2004,9,18.2,671,0,1228,26,"E",0,1.38610819805126,"20-Aug-04","31-Aug-04",2,0,NA,300,0,0,0,2,"JGP","2004-08-20",8
3237,"F",1995,"Dead",1999,4,23.8,325,1,3674,76,"E",0,1.63588517872823,"18-Aug-99","25-Aug-99",2,0,NA,0,0,0,0,2,"JGP","1999-08-18",8
3237,"F",1995,"Dead",2002,7,25.6,335,1,4293,91,"F",0,1.93634122184988,"18-Aug-02","27-Aug-02",2,0,NA,2100,0,0,0,2,"JGP","2002-08-18",8
3248,"F",1995,"Dead",1999,4,20.6,325,1,3522,73,"D",0,1.77227926656424,"18-Aug-99","25-Aug-99",2,200,NA,600,0,0,0,2,"JGP","1999-08-18",8
3248,"F",1995,"Dead",2000,5,20.6,461,1,987,21,"B",0,1.82717165361583,"10-Aug-00","20-Aug-00",1,0,NA,600,0,0,0,2,"JGP","2000-08-10",8
3248,"F",1995,"Dead",2001,6,22.4,651,1,852,18,"D",0,1.60011366007245,"14-Aug-01","23-Aug-01",4,200,NA,0,0,0,0,2,"BHC","2001-08-14",8
3250,"F",1995,"Dead",1998,3,23.9,591,1,2784,58,"H",0,2.01255320289207,"12-Aug-98","22-Aug-98",1.5,0,NA,500,0,0,0,2,"JGP","1998-08-12",8
3250,"F",1995,"Dead",1999,4,26.9,325,1,3238,67,"E",0,1.84336561737018,"13-Aug-99","24-Aug-99",2,0,NA,200,0,0,0,2,"JGP","1999-08-13",8
3250,"F",1995,"Dead",2001,6,27.1,651,1,384,9,"D",0,2.00124919202318,"08-Aug-01","20-Aug-01",1.5,0,NA,0,0,0,0,2,"BHC","2001-08-08",8
3250,"F",1995,"Dead",2002,7,28.400002,335,1,2313,48,"D",0,2.005205471114,"13-Aug-02","27-Aug-02",2,400,NA,600,0,0,0,2,"JGP","2002-08-13",8
3250,"F",1995,"Dead",2003,8,27.65,494,1,3386,70,"B",0,1.89794114644123,"13-Aug-03","25-Aug-03",1.5,100,NA,0,0,0,0,2,"BHC","2003-08-13",8
3250,"F",1995,"Dead",2004,9,25.6,671,1,1660,35,"B",0,1.84456570123414,"12-Aug-04","24-Aug-04",2,0,NA,400,0,0,0,2,"JGP","2004-08-12",8
3250,"F",1995,"Dead",2005,10,26.8,405,1,1121,24,"A",0,1.48232687068529,"12-Aug-05","25-Aug-05",3.5,200,NA,100,0,0,0,2,"BHC","2005-08-12",8
3252,"M",1995,"Dead",1998,3,26.7,591,0,2783,58,"G",0,1.60906428519547,"13-Aug-98","24-Aug-98",2,500,NA,1200,0,0,0,2,"JGP","1998-08-13",8
3253,"M",1995,"Dead",1998,3,27.4,591,0,2587,54,"A",0,1.55520222892625,"13-Aug-98","23-Aug-98",1.5,600,NA,1200,0,0,0,2,"JGP","1998-08-13",8
3255,"F",1995,"Dead",1999,4,22.9,325,1,3520,73,"B",0,1.87594203416168,"10-Aug-99","23-Aug-99",3,0,NA,400,0,0,0,2,"JGP","1999-08-10",8
3255,"F",1995,"Dead",2001,6,21.7,651,1,909,20,"F",0,1.77233012527034,"24-Aug-01","29-Aug-01",3.5,0,NA,300,0,0,0,1,"BHC","2001-08-24",8
3255,"F",1995,"Dead",2003,8,24.4,494,1,3283,68,"B",0,2.07082715740136,"13-Aug-03","25-Aug-03",3,100,NA,600,0,0,0,2,"BHC","2003-08-13",8
3255,"F",1995,"Dead",2004,9,24.95,671,1,1573,33,"B",0,1.79032356336944,"12-Aug-04","24-Aug-04",2,0,NA,6000,0,0,0,2,"JGP","2004-08-12",8
3255,"F",1995,"Dead",2005,10,27,405,1,1772,37,"C",0,1.85902048708742,"12-Aug-05","25-Aug-05",3,100,NA,0,0,0,0,2,"BHC","2005-08-12",8
3255,"F",1995,"Dead",2006,11,28.4,467,1,2995,62,"G",0,1.61950142525761,"09-Aug-06","24-Aug-06",2,0,NA,100,0,0,0,2,"JGP","2006-08-09",8
3255,"F",1995,"Dead",2007,12,24.4,447,1,617,13,"G",0,1.53222972996113,"10-Aug-07","28-Aug-07",1.5,400,NA,300,0,0,0,2,"JGP","2007-08-10",8
3255,"F",1995,"Dead",2008,13,18.9,567,0,1838,39,"F",0,1.65805543495107,"27-Aug-08","27-Aug-08",3,400,NA,1000,0,0,0,2,"JGP","2008-08-27",8
3259,"F",1995,"Dead",2002,7,26.1,335,1,1957,41,"E",0,1.74811304653602,"18-Aug-02","27-Aug-02",2,100,NA,100,0,0,0,2,"JGP","2002-08-18",8
3259,"F",1995,"Dead",2003,8,26.5,494,1,2978,62,"F",0,2.09485911796485,"19-Aug-03","29-Aug-03",3,100,NA,600,0,0,0,2,"JGP","2003-08-19",8
3259,"F",1995,"Dead",2007,12,25.7,447,1,864,19,"A",0,1.74151908739703,"10-Aug-07","27-Aug-07",2,0,NA,200,0,0,0,2,"JGP","2007-08-10",8
3260,"F",1995,"Dead",1998,3,20.1,591,1,2516,53,"B",0,1.69133789475267,"12-Aug-98","22-Aug-98",2,300,NA,600,0,0,0,1,"JGP","1998-08-12",8
3260,"F",1995,"Dead",2000,5,25.2,461,1,1125,24,"E",0,1.7360352627801,"10-Aug-00","20-Aug-00",2,0,NA,0,0,0,0,2,"JGP","2000-08-10",8
3260,"F",1995,"Dead",2001,6,23.8,651,0,255,94,"H",0,1.80289909370693,"11-Aug-01","23-Aug-01",2.5,200,NA,300,0,0,0,1,"BHC","2001-08-11",8
3265,"F",1995,"Dead",1999,4,20.9,325,1,3237,67,"D",0,1.60186595195061,"25-Aug-99","15-Aug-99",2,0,NA,0,0,0,0,2,"JGP","1999-08-25",8
3265,"F",1995,"Dead",2001,6,21.5,651,1,849,18,"A",0,1.67888887977473,"10-Aug-01","21-Aug-01",3,0,NA,400,0,0,0,2,"BHC","2001-08-10",8
3265,"F",1995,"Dead",2002,7,21.300001,335,1,4292,91,"E",0,1.82176517730393,"18-Aug-02","27-Aug-02",2,0,NA,400,0,0,0,1,"JGP","2002-08-18",8
3265,"F",1995,"Dead",2004,9,20.6,671,1,1451,31,"G",0,1.64021718548985,"20-Aug-04","31-Aug-04",2,0,NA,0,0,0,0,2,"JGP","2004-08-20",8
3268,"F",1995,"Dead",1998,3,23,591,1,4279,91,"H",0,2.19934503790371,"12-Aug-98","22-Aug-98",2,200,NA,1800,0,0,0,2,"JGP","1998-08-12",8
3268,"F",1995,"Dead",1999,4,24.9,325,1,3453,72,"F",0,1.1682030912747,"10-Aug-99","23-Aug-99",1.5,0,NA,200,0,0,0,2,"JGP","1999-08-10",8
3268,"F",1995,"Dead",2000,5,27.2,461,1,1586,33,"G",0,1.84306923330379,"08-Aug-00","19-Aug-00",1,0,NA,0,0,0,0,2,"JGP","2000-08-08",8
3268,"F",1995,"Dead",2001,6,25.2,651,1,161,4,"B",0,1.585092415166,"08-Aug-01","20-Aug-01",3,0,NA,0,0,0,0,1,"BHC","2001-08-08",8
3268,"F",1995,"Dead",2003,8,27.05,494,1,3046,63,"C",0,1.70740295607739,"13-Aug-03","25-Aug-03",1.5,100,NA,0,0,0,0,2,"BHC","2003-08-13",8
3268,"F",1995,"Dead",2004,9,24.75,671,1,1454,31,"B",0,1.71975800626333,"12-Aug-04","24-Aug-04",2,0,NA,800,0,0,0,2,"JGP","2004-08-12",8
3268,"F",1995,"Dead",2005,10,25.7,405,1,1453,31,"A",0,1.51393965370885,"12-Aug-05","25-Aug-05",4,100,NA,0,0,0,0,1,"BHC","2005-08-12",8
3268,"F",1995,"Dead",2006,11,25.25,467,0,2962,61,"F",0,1.59259842971296,"10-Aug-06","23-Aug-06",2,100,NA,200,0,0,0,2,"JGP","2006-08-10",8
3270,"M",1995,"Dead",1998,3,26.2,591,0,2798,58,"F",0,1.64127942347056,"13-Aug-98","23-Aug-98",2,400,NA,1500,0,0,0,2,"JGP","1998-08-13",8
3273,"F",1995,"Dead",1998,3,21.6,591,1,2539,53,"A",0,1.63092247332493,"12-Aug-98","22-Aug-98",1.5,100,NA,600,0,0,0,2,"JGP","1998-08-12",8
3273,"F",1995,"Dead",1999,4,22.7,325,1,3848,80,"E",0,1.53208917067117,"10-Aug-99","23-Aug-99",2,0,NA,400,0,0,0,2,"JGP","1999-08-10",8
3273,"F",1995,"Dead",2001,6,23.9,651,1,665,14,"G",0,1.24627977557752,"23-Aug-01","29-Aug-01",2.5,0,NA,200,0,0,0,2,"BHC","2001-08-23",8
3273,"F",1995,"Dead",2002,7,24.2,335,1,2318,48,"A",0,1.89664326452805,"16-Aug-02","27-Aug-02",2,0,NA,600,0,0,0,2,"JGP","2002-08-16",8
3275,"F",1995,"Dead",1998,3,20.7,591,1,2738,57,"B",0,1.98324569662489,"12-Aug-98","22-Aug-98",1,0,NA,400,0,0,0,2,"JGP","1998-08-12",8
3275,"F",1995,"Dead",2001,6,23.7,651,1,51,2,"C",0,1.94686572575097,"11-Aug-01","23-Aug-01",2,0,NA,1100,0,0,0,2,"BHC","2001-08-11",8
3275,"F",1995,"Dead",2002,7,25.2,335,1,2900,82,"B",0,1.65535322541697,"16-Aug-02","27-Aug-02",2,0,NA,600,0,0,0,2,"JGP","2002-08-16",8
3275,"F",1995,"Dead",2004,9,22.75,671,1,1821,38,"D",0,2.56028629206439,"15-Aug-04","29-Aug-04",1.5,0,NA,0,0,0,0,2,"JGP","2004-08-15",8
3279,"F",1995,"Dead",1999,4,24.3,325,1,3123,65,"A",0,2.32761747999651,"15-Aug-99","25-Aug-99",2,0,NA,0,0,0,0,2,"JGP","1999-08-15",8
3279,"F",1995,"Dead",2000,5,27.2,461,1,1185,25,"B",0,1.7568848635423,"10-Aug-00","20-Aug-00",1.5,0,NA,200,0,0,0,2,"JGP","2000-08-10",8
3279,"F",1995,"Dead",2002,7,24.7,335,1,2360,49,"D",0,1.34636892995319,"16-Aug-02","27-Aug-02",2,800,NA,300,0,0,0,2,"JGP","2002-08-16",8
3279,"F",1995,"Dead",2003,8,24.7,494,1,4316,91,"E",0,2.14443156525436,"13-Aug-03","25-Aug-03",1.5,0,NA,0,0,0,0,2,"BHC","2003-08-13",8
3279,"F",1995,"Dead",2004,9,22.6,671,0,1833,39,"A",0,1.90500650166327,"12-Aug-04","24-Aug-04",2,100,NA,600,0,0,0,2,"JGP","2004-08-12",8
3280,"F",1995,"Dead",1998,3,24.9,591,1,2627,55,"B",0,1.62570338736414,"12-Aug-98","22-Aug-98",1,300,NA,100,0,0,0,2,"JGP","1998-08-12",8
3280,"F",1995,"Dead",1999,4,27,325,1,3511,73,"A",0,1.57071446112603,"13-Aug-99","24-Aug-99",2,0,NA,100,0,0,0,2,"JGP","1999-08-13",8
3280,"F",1995,"Dead",2000,5,29.7,461,1,1024,22,"G",0,1.73965367754613,"10-Aug-00","20-Aug-00",1.5,0,NA,200,0,0,0,2,"JGP","2000-08-10",8
3280,"F",1995,"Dead",2001,6,30.6,651,1,753,16,"H",0,1.45294086496958,"11-Aug-01","23-Aug-01",2,100,NA,400,0,0,0,2,"BHC","2001-08-11",8
3280,"F",1995,"Dead",2003,8,28.4,494,1,3276,68,"C",0,1.55313379039294,"13-Aug-03","25-Aug-03",1,200,NA,0,0,0,0,2,"BHC","2003-08-13",8
3280,"F",1995,"Dead",2004,9,27.5,671,1,4096,87,"G",0,2.1160790665813,"12-Aug-04","24-Aug-04",2,500,NA,1100,0,0,0,2,"JGP","2004-08-12",8
3280,"F",1995,"Dead",2005,10,26.05,405,1,1528,32,"D",0,1.68166859431216,"12-Aug-05","25-Aug-05",3,300,NA,300,0,0,0,2,"BHC","2005-08-12",8
3280,"F",1995,"Dead",2006,11,25.7,467,1,3682,76,"E",0,1.80015545434354,"09-Aug-06","23-Aug-06",2,0,NA,100,0,0,0,2,"JGP","2006-08-09",8
3280,"F",1995,"Dead",2007,12,23.7,447,1,907,20,"D",0,2.05665762483049,"10-Aug-07","28-Aug-07",1,1300,NA,500,0,0,0,2,"JGP","2007-08-10",8
3281,"M",1995,"Dead",1999,4,30.1,325,1,3751,78,"C",0,1.34832361044908,"10-Aug-99","23-Aug-99",2,100,NA,600,0,0,0,2,"JGP","1999-08-10",8
3281,"M",1995,"Dead",2001,6,26,651,0,756,95,"G",0,1.59462771660907,"18-Aug-01","28-Aug-01",1.5,200,NA,300,0,0,0,2,"JGP","2001-08-18",8
3282,"F",1995,"Dead",1998,3,20.8,591,1,4166,88,"E",0,1.64398330255412,"15-Aug-98","25-Aug-98",2,400,NA,1500,0,0,0,2,"JGP","1998-08-15",8
3282,"F",1995,"Dead",2001,6,22.4,651,1,514,11,"G",0,1.79928851304439,"08-Aug-01","20-Aug-01",3.5,0,NA,800,0,0,0,2,"BHC","2001-08-08",8
3285,"M",1995,"Dead",1998,3,31.7,591,1,2856,60,"A",0,1.94840794065712,"13-Aug-98","23-Aug-98",2,100,NA,2400,0,0,0,2,"JGP","1998-08-13",8
3285,"M",1995,"Dead",1999,4,34.7,325,1,3195,66,"A",0,1.69177104724372,"10-Aug-99","23-Aug-99",1,500,NA,1000,0,0,0,2,"JGP","1999-08-10",8
3285,"M",1995,"Dead",2000,5,37.4,461,1,1516,32,"H",0,1.63545957864754,"08-Aug-00","18-Aug-00",2,400,NA,100,0,0,0,2,"JGP","2000-08-08",8
3285,"M",1995,"Dead",2001,6,29,651,1,681,95,"A",0,1.95247205188617,"08-Aug-01","20-Aug-01",3,100,NA,800,0,0,0,2,"BHC","2001-08-08",8
3285,"M",1995,"Dead",2002,7,34,335,0,2872,60,"A",0,2.08661412773546,"13-Aug-02","27-Aug-02",2,0,NA,900,0,0,0,2,"JGP","2002-08-13",8
3287,"M",1995,"Dead",1998,3,29.6,591,0,2416,50,"D",0,1.83806021128952,"13-Aug-98","23-Aug-98",1.5,400,NA,1900,0,0,0,2,"JGP","1998-08-13",8
3289,"F",1995,"Dead",1998,3,18.7,591,1,2311,48,"B",0,1.72500983574325,"13-Aug-98","23-Aug-98",1,600,NA,4400,0,0,0,1,"JGP","1998-08-13",8
3289,"F",1995,"Dead",2002,7,21.2,335,1,2655,55,"F",0,1.85565964928156,"13-Aug-02","27-Aug-02",2,300,NA,700,0,0,0,1,"JGP","2002-08-13",8
3291,"F",1995,"Dead",1998,3,23.9,591,1,2639,55,"F",0,2.22191197624907,"12-Aug-98","22-Aug-98",2,300,NA,1500,0,0,0,1,"JGP","1998-08-12",8
3291,"F",1995,"Dead",1999,4,26.7,325,1,2972,61,"H",0,2.01219077913636,"10-Aug-99","23-Aug-99",1.5,0,NA,0,0,0,0,2,"JGP","1999-08-10",8
3291,"F",1995,"Dead",2000,5,26.2,461,1,1131,24,"C",0,1.87094950537194,"08-Aug-00","19-Aug-00",1,0,NA,600,0,0,0,2,"JGP","2000-08-08",8
3291,"F",1995,"Dead",2001,6,24.8,651,1,232,5,"B",0,2.4918229347666,"08-Aug-01","20-Aug-01",1.5,200,NA,0,0,0,0,2,"BHC","2001-08-08",8
3291,"F",1995,"Dead",2002,7,26.800001,335,1,2008,42,"H",0,2.10871768062954,"13-Aug-02","27-Aug-02",2,0,NA,200,0,0,0,2,"JGP","2002-08-13",8
3291,"F",1995,"Dead",2003,8,25.95,494,1,3644,76,"G",0,2.40930967028031,"13-Aug-03","25-Aug-03",1.5,100,NA,100,0,0,0,1,"BHC","2003-08-13",8
3291,"F",1995,"Dead",2004,9,24.35,671,0,1595,34,"H",0,1.86483452749572,"12-Aug-04","24-Aug-04",2,100,NA,500,0,0,0,2,"JGP","2004-08-12",8
3300,"F",1995,"Dead",1998,3,19.6,591,1,2773,58,"E",0,1.53956937942856,"15-Aug-98","25-Aug-98",1.5,0,NA,1200,0,0,0,2,"JGP","1998-08-15",8
3300,"F",1995,"Dead",1999,4,21.6,325,1,4360,92,"A",0,2.08230064572838,"18-Aug-99","25-Aug-99",2,0,NA,0,0,0,0,2,"JGP","1999-08-18",8
3300,"F",1995,"Dead",2000,5,22,461,1,1934,81,"B",0,1.76415530109138,"13-Aug-00","24-Aug-00",2,200,NA,300,0,0,0,2,"JGP","2000-08-13",8
3303,"F",1995,"EstDead",1998,3,19.6,591,1,2272,47,"C",0,1.96582721904418,"12-Aug-98","22-Aug-98",1,200,NA,1000,0,0,0,1,"JGP","1998-08-12",8
3303,"F",1995,"EstDead",1999,4,21.3,325,1,2965,61,"A",0,1.95198741610891,"10-Aug-99","23-Aug-99",2,100,NA,700,0,0,0,2,"JGP","1999-08-10",8
3303,"F",1995,"EstDead",2000,5,23.4,461,1,1343,28,"A",0,1.96696673523937,"10-Aug-00","20-Aug-00",1.5,0,NA,1000,0,0,0,2,"JGP","2000-08-10",8
3303,"F",1995,"EstDead",2001,6,23.4,651,1,129,3,"B",0,1.91911190089492,"11-Aug-01","23-Aug-01",2.5,200,NA,0,0,0,0,2,"BHC","2001-08-11",8
3303,"F",1995,"EstDead",2002,7,22.2,335,1,4125,87,"D",0,2.06008623232068,"16-Aug-02","27-Aug-02",2,100,NA,300,0,0,0,2,"JGP","2002-08-16",8
3303,"F",1995,"EstDead",2003,8,22.6,494,1,4315,91,"D",0,2.25950551450134,"13-Aug-03","25-Aug-03",1.5,300,NA,0,0,0,0,1,"BHC","2003-08-13",8
3303,"F",1995,"EstDead",2004,9,20.75,671,0,4088,87,"G",0,1.83317357538684,"12-Aug-04","24-Aug-04",2,400,NA,400,0,0,0,2,"JGP","2004-08-12",8
3307,"F",1995,"Unknown",1998,3,19.2,591,1,2020,42,"D",0,1.92991150772539,"13-Aug-98","23-Aug-98",2,0,NA,100,0,0,0,2,"JGP","1998-08-13",8
3307,"F",1995,"Unknown",1999,4,21.5,325,1,3239,67,"F",0,1.74555497454353,"13-Aug-99","24-Aug-99",3,0,NA,100,0,0,0,2,"JGP","1999-08-13",8
3307,"F",1995,"Unknown",2000,5,23.6,461,0,1545,33,"F",0,1.74189816963213,"10-Aug-00","20-Aug-00",1.5,0,NA,0,0,0,0,2,"JGP","2000-08-10",8
3316,"F",1995,"Dead",1999,4,23.7,325,1,3503,73,"A",0,1.6779221770285,"18-Aug-99","25-Aug-99",1.5,100,NA,0,0,0,0,2,"JGP","1999-08-18",8
3316,"F",1995,"Dead",2000,5,23.4,461,1,1462,31,"B",0,1.78370380115349,"13-Aug-00","24-Aug-00",1.5,100,NA,700,0,0,0,2,"JGP","2000-08-13",8
3320,"M",1995,"Dead",1998,3,36.4,591,0,2687,56,"F",0,1.82400268028912,"18-Aug-98","28-Aug-98",2,300,NA,800,0,0,0,2,"JGP","1998-08-18",8
3326,"F",1995,"EstDead",2000,5,25,461,1,1686,36,"D",0,2.1300045910495,"10-Aug-00","20-Aug-00",1,0,NA,300,0,0,0,2,"JGP","2000-08-10",8
3326,"F",1995,"EstDead",2001,6,23.6,651,1,89,93,"G",0,1.5924424188195,"11-Aug-01","23-Aug-01",2,600,NA,800,0,0,0,2,"BHC","2001-08-11",8
3326,"F",1995,"EstDead",2002,7,24.400002,335,1,4277,91,"F",0,1.79747575564246,"16-Aug-02","27-Aug-02",2,300,NA,0,0,0,0,2,"JGP","2002-08-16",8
3326,"F",1995,"EstDead",2005,10,23.6,405,1,1850,39,"B",0,1.60466201710814,"12-Aug-05","25-Aug-05",3,400,NA,0,0,0,0,1,"BHC","2005-08-12",8
3326,"F",1995,"EstDead",2006,11,22.45,467,0,4383,93,"A",0,1.6609040656108,"09-Aug-06","23-Aug-06",2,300,NA,900,0,0,0,2,"JGP","2006-08-09",8
3328,"F",1995,"Unknown",1999,4,22.6,325,1,3377,70,"A",0,1.62660638817761,"10-Aug-99","23-Aug-99",2,0,NA,600,0,0,0,2,"JGP","1999-08-10",8
3328,"F",1995,"Unknown",2000,5,22.2,461,1,974,21,"E",0,1.54990876269432,"08-Aug-00","19-Aug-00",1,0,NA,300,0,0,0,2,"JGP","2000-08-08",8
3330,"F",1995,"Dead",1999,4,25.1,325,1,3248,67,"G",0,1.68660661238025,"13-Aug-99","24-Aug-99",2,0,NA,0,0,0,0,2,"JGP","1999-08-13",8
3330,"F",1995,"Dead",2001,6,22.5,651,0,891,19,"D",0,1.85558595149189,"24-Aug-01","29-Aug-01",2.5,0,NA,100,0,0,0,2,"BHC","2001-08-24",8
3414,"F",1996,"Dead",1998,2,18.6,591,1,2380,50,"H",0,2.00105372188842,"17-Aug-98","28-Aug-98",2,100,NA,400,0,0,0,2,"JGP","1998-08-17",8
3414,"F",1996,"Dead",1999,3,20.4,325,1,2954,61,"F",0,1.96458177321667,"18-Aug-99","25-Aug-99",2,0,NA,300,0,0,0,2,"JGP","1999-08-18",8
3414,"F",1996,"Dead",2001,5,18.4,651,1,947,20,"D",0,2.44851693610647,"14-Aug-01","23-Aug-01",4,100,NA,300,0,0,0,2,"BHC","2001-08-14",8
3420,"F",1996,"Dead",1999,3,22.7,325,1,3250,67,"A",0,1.98922698028708,"12-Aug-99","24-Aug-99",2,0,NA,500,0,0,0,2,"JGP","1999-08-12",8
3420,"F",1996,"Dead",2003,7,25.4,494,1,3598,75,"A",0,2.22672064462312,"19-Aug-03","29-Aug-03",3,0,NA,600,0,0,0,2,"JGP","2003-08-19",8
3420,"F",1996,"Dead",2004,8,24.75,671,1,1449,31,"E",0,2.2291141179675,"12-Aug-04","25-Aug-04",2,0,NA,0,0,0,0,2,"JGP","2004-08-12",8
